"AnimalID",NA
"Sire",0.0130009213845463
"Dam",0.00711561254481485
"shell_color",0.0412400213135607
"poolID",6.28126712483024e-05
"famID",0.00576022510945295
"ABT",NA
"WW",0.47376091976645
"ABT_t",0
"gender",0.1913821250519
